st,sch_name,ncessch,lea_name,leaid,lcity,lzip,mcity,mzip,national_school_lunch_program,total_students,nslp_direct_certification,frl_eligible
MN,279Online Learning Program 6-8,272520005370,OSSEO PUBLIC SCHOOL DISTRICT,2725200,BROOKLYN PARK,55428,BROOKLYN PARK,55428,No,98,32,70
MN,279Online Learning Program 9-12,272520005371,OSSEO PUBLIC SCHOOL DISTRICT,2725200,BROOKLYN PARK,55428,BROOKLYN PARK,55428,No,182,48,103
MN,279Online Learning Program K-5,272520005369,OSSEO PUBLIC SCHOOL DISTRICT,2725200,BROOKLYN PARK,55428,BROOKLYN PARK,55428,No,82,26,54
MN,283 ST LOUIS PK INDEPENDENT STUDY,270002503562,Intermediate School District 287,2700025,SAINT LOUIS PARK,55426,SAINT LOUIS PARK,55426,No,0,,
MN,283-IND STDY 15 AND UNDER - I.S.,270002504216,Intermediate School District 287,2700025,SAINT LOUIS PARK,55426,SAINT LOUIS PARK,55426,No,0,,
MN,283-ST. LOUIS PARK ALC,270002503561,Intermediate School District 287,2700025,SAINT LOUIS PARK,55426,SAINT LOUIS PARK,55426,No,0,,
MN,4122 - Eagle Ridge Academy - ALC,270002512817,Intermediate School District 287,2700025,MINNETONKA,55343,MINNETONKA,55343,No,0,,
MN,4122 - Eagle Ridge Academy - IS,270002504823,Intermediate School District 287,2700025,MINNETONKA,55343,MINNETONKA,55343,No,0,,
MN,4126 - PRAIRIE SEEDS ACADEMY - IS,270002504476,Intermediate School District 287,2700025,BROOKLYN PARK,55428,BROOKLYN PARK,55428,No,0,,
MI,54th Street Academy,262016008622,Kelloggsville Public Schools,2620160,GRAND RAPIDS,49548,GRAND RAPIDS,49548,Yes under Community Eligibility Option (CEO),80,,71
MI,56 Building at Georgetown,261884009043,Hudsonville Public School District,2618840,HUDSONVILLE,49426,HUDSONVILLE,49426,Yes participating without using any Provision or the CEO,618,,129
MN,5RiversOnline Elementary,279144305446,Goodhue County Education District,2791443,RED WING,55066,RED WING,55066,No,32,5,5
MN,5RiversOnline Secondary,279144305447,Goodhue County Education District,2791443,RED WING,55066,RED WING,55066,No,182,50,58
MN,6-12th Grade Building,270015000652,CLINTON-GRACEVILLE-BEARDSLEY,2700150,GRACEVILLE,56240,GRACEVILLE,56240,Yes participating without using any Provision or the CEO,130,25,35
MN,622 ALTERNATIVE MIDDLE/HIGH SCHOOL,272385001044,North St. Paul-Maplewood Oakdale,2723850,NORTH SAINT PAUL,55109,NORTH SAINT PAUL,55109,No,1,,
MN,622 Online Elementary School,272385005410,North St. Paul-Maplewood Oakdale,2723850,NORTH SAINT PAUL,55109,NORTH SAINT PAUL,55109,No,0,,
MN,622 Online High School,272385005412,North St. Paul-Maplewood Oakdale,2723850,NORTH SAINT PAUL,55109,NORTH SAINT PAUL,55109,No,114,56,78
MN,622 Online Middle School,272385005411,North St. Paul-Maplewood Oakdale,2723850,NORTH SAINT PAUL,55109,NORTH SAINT PAUL,55109,No,0,,
MN,882 Online 6-12,272139005499,MONTICELLO PUBLIC SCHOOL DISTRICT,2721390,MONTICELLO,55362,MONTICELLO,55362,No,67,14,17
MN,882 Online K-5,272139005498,MONTICELLO PUBLIC SCHOOL DISTRICT,2721390,MONTICELLO,55362,MONTICELLO,55362,No,0,,
MN,916 MAHTOMEDI ACADEMY,270226404430,NORTHEAST METRO 916,2702264,WHITE BEAR LAKE,55110,WHITE BEAR LAKE,55110,Yes participating without using any Provision or the CEO,58,34,37
MN,917 CASE,270002605108,INTERMEDIATE SCHOOL DISTRICT 917,2700026,ROSEMOUNT,55068,ROSEMOUNT,55068,Yes under Community Eligibility Option (CEO),4,,
MN,917 DASH,270002603897,INTERMEDIATE SCHOOL DISTRICT 917,2700026,ROSEMOUNT,55068,ROSEMOUNT,55068,No,26,16,16
MN,917 DCALS Main,270002602155,INTERMEDIATE SCHOOL DISTRICT 917,2700026,ROSEMOUNT,55068,ROSEMOUNT,55068,No,108,34,46
MN,917 DCALS Main Extended Day EDOP,270002604253,INTERMEDIATE SCHOOL DISTRICT 917,2700026,ROSEMOUNT,55068,ROSEMOUNT,55068,No,0,,
MN,917 DCALS North,270002604250,INTERMEDIATE SCHOOL DISTRICT 917,2700026,WEST SAINT PAUL,55118,WEST SAINT PAUL,55118,Yes under Community Eligibility Option (CEO),77,36,46
MN,917 DCALS North Extended Day (EDOP),270002604256,INTERMEDIATE SCHOOL DISTRICT 917,2700026,WEST SAINT PAUL,55118,WEST SAINT PAUL,55118,No,0,,
MN,917 Deaf/Hard of Hearing,270002602124,INTERMEDIATE SCHOOL DISTRICT 917,2700026,SOUTH SAINT PAUL,55075,SOUTH SAINT PAUL,55075,No,26,8,11
MN,917 IDEA,270002602121,INTERMEDIATE SCHOOL DISTRICT 917,2700026,ROSEMOUNT,55068,ROSEMOUNT,55068,Yes under Community Eligibility Option (CEO),36,27,27
MN,917 New Chance,270002604798,INTERMEDIATE SCHOOL DISTRICT 917,2700026,HASTINGS,55033,HASTINGS,55033,No,4,,
MN,917 PACES,270002602125,INTERMEDIATE SCHOOL DISTRICT 917,2700026,ROSEMOUNT,55068,ROSEMOUNT,55068,No,29,5,7
MN,917 Riverside School,270002602600,INTERMEDIATE SCHOOL DISTRICT 917,2700026,HASTINGS,55033,HASTINGS,55033,Yes participating without using any Provision or the CEO,22,17,18
MN,917 SUN,270002604218,INTERMEDIATE SCHOOL DISTRICT 917,2700026,ROSEMOUNT,55068,ROSEMOUNT,55068,Yes under Community Eligibility Option (CEO),88,59,62
MN,917 TEA,270002604371,INTERMEDIATE SCHOOL DISTRICT 917,2700026,APPLE VALLEY,55124,APPLE VALLEY,55124,Yes under Community Eligibility Option (CEO),34,20,21
MN,917 TESA,270002602111,INTERMEDIATE SCHOOL DISTRICT 917,2700026,ROSEMOUNT,55068,ROSEMOUNT,55068,Yes under Community Eligibility Option (CEO),85,40,45
MA,A Drewicz Elementary,250711001062,Lynn,2507110,Lynn,01905,Lynn,01905,Yes under Community Eligibility Option (CEO),492,397,
MA,A E Angier,250861001356,Newton,2508610,Waban,02468,Waban,02468,Yes participating without using any Provision or the CEO,384,29,
MA,A F Maloney,250271501078,Blackstone-Millville,2502715,Blackstone,01504,Blackstone,01504,Yes under Community Eligibility Option (CEO),238,101,
MS,A W JAMES ELEMENTARY SCHOOL,280018701410,SUNFLOWER CTY CONS SCHOOL DISTRICT,2800187,DREW,38737,DREW,38737,Yes under Community Eligibility Option (CEO),203,118,203
MA,A. C. Whelan Elementary School,251005001619,Revere,2510050,Revere,02151,Revere,02151,Yes under Community Eligibility Option (CEO),684,423,
MN,A. G. A. P. E. TEEN PARENT,273384001052,Saint Paul Public Schools,2733840,SAINT PAUL,55104,SAINT PAUL,55104,Yes under Community Eligibility Option (CEO),37,33,35
MA,A. Irvin Studley Elementary School,250219000097,Attleboro,2502190,Attleboro,02703,Attleboro,02703,Yes under Community Eligibility Option (CEO),349,136,
MD,A. Mario Loiederman Middle,240048001446,Montgomery County Public Schools,2400480,Silver Spring,20906,Silver Spring,20906,Yes participating without using any Provision or the CEO,981,379,521
MS,A. W. WATSON  ELEMENTARY,280102001213,CLAIBORNE CO SCHOOL DIST,2801020,PORT GIBSON,39150,PORT GIBSON,39150,Yes under Community Eligibility Option (CEO),518,295,518
MN,A.C.G.C. ELEMENTARY,270010602568,A.C.G.C. Public School District,2700106,ATWATER,56209,ATWATER,56209,Yes participating without using any Provision or the CEO,361,141,195
MN,A.C.G.C. SECONDARY,270010602570,A.C.G.C. Public School District,2700106,GROVE CITY,56243,GROVE CITY,56243,Yes participating without using any Provision or the CEO,389,136,185
MN,A.I. JEDLICKA MIDDLE SCHOOL,273009001552,PROCTOR PUBLIC SCHOOL DISTRICT,2730090,PROCTOR,55810,PROCTOR,55810,Yes participating without using any Provision or the CEO,433,116,153
MN,A/O PROGRAM,270226403259,NORTHEAST METRO 916,2702264,STILLWATER,55082,WHITE BEAR LAKE,55110,Yes participating without using any Provision or the CEO,9,3,3
MI,AA Rather School,261925005600,Ionia Public Schools,2619250,IONIA,48846,IONIA,48846,Yes participating without using any Provision or the CEO,321,,176
MD,AACPS Virtual Academy,240006001765,Anne Arundel County Public Schools,2400060,Arnold,21012,Arnold,21012,Yes participating without using any Provision or the CEO,427,43,58
MA,Abbot Elementary,251266000163,Westford,2512660,Westford,01886,Westford,01886,Yes participating without using any Provision or the CEO,372,28,
MI,Abbot School,260282004004,Ann Arbor Public Schools,2602820,ANN ARBOR,48103,ANN ARBOR,48103,Yes under Community Eligibility Option (CEO),333,,133
MA,Abbott Memorial,250492000706,Florida,2504920,Florida,01247,Florida,01247,Yes under Community Eligibility Option (CEO),85,29,
MD,Abbottston Elementary,240009000143,Baltimore City Public Schools,2400090,Baltimore,21218,Baltimore,21218,Yes under Community Eligibility Option (CEO),338,295,295
MA,Abby Kelley Foster Charter Public School,250005101247,Abby Kelley Foster Charter Public (District),2500051,Worcester,01606,Worcester,01606,Yes under Community Eligibility Option (CEO),1421,820,
MN,ABE Diploma Program,273239002514,ROSEMOUNT-APPLE VALLEY-EAGAN,2732390,APPLE VALLEY,55124,APPLE VALLEY,55124,No,56,19,22
MI,Aberdeen Academy,261644008574,Grand Rapids Public Schools,2616440,GRAND RAPIDS,49505,Grand Rapids,49505,Yes under Community Eligibility Option (CEO),239,,183
MS,ABERDEEN ELEMENTARY SCHOOL,280036001372,ABERDEEN SCHOOL DIST,2800360,Aberdeen,39730,Aberdeen,39730,Yes under Community Eligibility Option (CEO),363,212,363
MD,Aberdeen High,240039000679,Harford County Public Schools,2400390,Aberdeen,21001,Aberdeen,21001,Yes participating without using any Provision or the CEO,1465,572,776
MS,ABERDEEN HIGH SCHOOL,280036000009,ABERDEEN SCHOOL DIST,2800360,Aberdeen,39730,Aberdeen,39730,Yes under Community Eligibility Option (CEO),334,107,334
MD,Aberdeen Middle,240039000678,Harford County Public Schools,2400390,Aberdeen,21001,Aberdeen,21001,Yes under Community Eligibility Option (CEO),1058,505,658
MD,Abingdon Elementary,240039000162,Harford County Public Schools,2400390,Abingdon,21009,Abingdon,21009,Yes participating without using any Provision or the CEO,674,225,307
MA,Abington Early Education Program,250165002727,Abington,2501650,Abington,02351,Abington,02351,Yes participating without using any Provision or the CEO,78,21,
MA,Abington High,250165000001,Abington,2501650,Abington,02351,Abington,02351,Yes under Community Eligibility Option (CEO),561,198,
MA,Abington Middle School,250165000002,Abington,2501650,Abington,02351,Abington,02351,Yes under Community Eligibility Option (CEO),636,194,
MA,Abner Gibbs,251263002061,Westfield,2512630,Westfield,01085,Westfield,01085,Yes under Community Eligibility Option (CEO),185,136,
MA,Aborn,250711001061,Lynn,2507110,Lynn,01902,Lynn,01902,Yes under Community Eligibility Option (CEO),228,123,
MA,Abraham Lincoln,250843001318,New Bedford,2508430,New Bedford,02745,New Bedford,02745,Yes under Community Eligibility Option (CEO),672,579,
MA,Abraham Lincoln,251005001618,Revere,2510050,Revere,02151,Revere,02151,Yes under Community Eligibility Option (CEO),604,389,
MA,Abraham Lincoln,250702001023,Lowell,2507020,Lowell,01851,Lowell,01851,Yes under Community Eligibility Option (CEO),489,386,
MN,Academia Cesar Chavez Chtr School,270018503138,ACADEMIA CESAR CHAVEZ CHARTER SCH.,2700185,SAINT PAUL,55119,SAINT PAUL,55119,Yes participating without using any Provision or the CEO,511,249,458
MI,Academic and Career Education Academy,260033004509,Academic and Career Education Academy,2600330,MIDLAND,48640,MIDLAND,48640,Yes under Community Eligibility Option (CEO),131,,116
MN,ACADEMIC ARTS HIGH SCHOOL,270036104105,ACADEMIC ARTS HIGH SCHOOL,2700361,WEST SAINT PAUL,55118,WEST SAINT PAUL,55118,No,103,,
MN,Academic Excellence Online,271104004777,DULUTH PUBLIC SCHOOL DISTRICT,2711040,DULUTH,55802,DULUTH,55802,No,73,21,28
MI,Academy 21,260858008255,Center Line Public Schools,2608580,WARREN,48089,WARREN,48089,Yes under Community Eligibility Option (CEO),174,,140
MA,Academy Avenue,251284002103,Weymouth,2512840,Weymouth,02189,Weymouth,02189,Yes under Community Eligibility Option (CEO),338,137,
MI,Academy for Business and Technology Elementary,260016601667,Academy for Business and Technology,2600166,DEARBORN,48126,DEARBORN,48126,Yes under Community Eligibility Option (CEO),239,,236
MI,Academy for Business and Technology High School,260016601035,Academy for Business and Technology,2600166,MELVINDALE,48122,MELVINDALE,48122,Yes under Community Eligibility Option (CEO),237,,234
MD,Academy for College and Career Exploration,240009001381,Baltimore City Public Schools,2400090,Baltimore,21211,Baltimore,21211,Yes under Community Eligibility Option (CEO),957,740,740
MD,Academy of Health Sciences at PGCC,240051001704,Prince George's County Public Schools,2400510,Largo,20774,Largo,20774,Yes participating without using any Provision or the CEO,407,88,178
MI,Academy of Science Math and Technology Early College High Sc,262313008413,Mason County Central Schools,2623130,LUDINGTON,49431,Ludington,49431,Yes participating without using any Provision or the CEO,55,,22
MI,Academy of the Americas at Logan,260110308927,Detroit Public Schools Community District,2601103,DETROIT,48210,DETROIT,48210,Yes under Community Eligibility Option (CEO),496,,372
MI,Academy of The Americas High School,260110308803,Detroit Public Schools Community District,2601103,DETROIT,48210,DETROIT,48210,Yes under Community Eligibility Option (CEO),813,,602
MA,Academy Of the Pacific Rim Charter Public School,250002100511,Academy Of the Pacific Rim Charter Public (District),2500021,Hyde Park,02136,Hyde Park,02136,Yes under Community Eligibility Option (CEO),440,274,
MI,Academy of Warren,260030801884,Academy of Warren,2600308,WARREN,48089,WARREN,48089,Yes under Community Eligibility Option (CEO),790,,751
MI,Academy West Alternative Education,263597008491,Westwood Heights Schools,2635970,FLINT,48504,FLINT,48504,Yes under Community Eligibility Option (CEO),441,,389
MI,ACCE,263663008789,Ypsilanti Community Schools,2636630,YPSILANTI,48198,Ypsilanti,48198,Yes participating without using any Provision or the CEO,157,,141
MI,Accelerated Learning Academy,261452002043,Flint School District of the City of,2614520,FLINT,48503,FLINT,48503,Yes under Community Eligibility Option (CEO),165,,149
MN,Access,273381001793,South Washington County Schools,2733810,COTTAGE GROVE,55016,COTTAGE GROVE,55016,No,10,,
MD,Accident Elementary,240036000662,Garrett County Public Schools,2400360,Accident,21520,Accident,21520,Yes participating without using any Provision or the CEO,222,88,119
MD,Accokeek Academy,240051001686,Prince George's County Public Schools,2400510,Accokeek,20607,Accokeek,20607,Yes participating without using any Provision or the CEO,1622,458,771
MI,ACES Academy,260273001594,Alpena Public Schools,2602730,ALPENA,49707,ALPENA,49707,Yes under Community Eligibility Option (CEO),71,,66
MN,ACGC ELEMENTARY GRADES 5 AND 6,270010603647,A.C.G.C. Public School District,2700106,GROVE CITY,56243,GROVE CITY,56243,No,130,56,74
MI,Achieve Charter Academy,260096307974,Achieve Charter Academy,2600963,CANTON,48188,CANTON,48188,Yes under Community Eligibility Option (CEO),765,,211
MN,ACHIEVE LANGUAGE ACADEMY,270011802608,ACHIEVE LANGUAGE ACADEMY,2700118,SAINT PAUL,55119,SAINT PAUL,55119,Yes under Community Eligibility Option (CEO),464,269,385
MD,Achievement Academy at Harbor City High,240009000236,Baltimore City Public Schools,2400090,Baltimore,21214,Baltimore,21214,Yes under Community Eligibility Option (CEO),202,178,178
MS,ACKERMAN ELEM,280099000110,CHOCTAW CO SCHOOL DIST,2800990,ACKERMAN,39735,ACKERMAN,39735,No,461,90,295
MI,Ackerson High School,262496001591,Napoleon Community Schools,2624960,NAPOLEON,49261,Napoleon,49261,Yes under Community Eligibility Option (CEO),83,,61
MI,ACTech High School,263663008476,Ypsilanti Community Schools,2636630,YPSILANTI,48197,YPSILANTI,48197,Yes participating without using any Provision or the CEO,469,,316
MA,Acton-Boxborough Regional High,250171000012,Acton-Boxborough,2501710,Acton,01720,Acton,01720,Yes participating without using any Provision or the CEO,1649,179,
MA,Acushnet Elementary School,250174000014,Acushnet,2501740,Acushnet,02743,Acushnet,02743,Yes under Community Eligibility Option (CEO),517,172,
MI,AD Johnston JrSr High School,260000603854,Bessemer Area School District,2600006,BESSEMER,49911,BESSEMER,49911,Yes under Community Eligibility Option (CEO),174,,110
MI,Ada Elementary School,261461005152,Forest Hills Public Schools,2614610,ADA,49301,ADA,49301,Yes participating without using any Provision or the CEO,310,,41
MI,Ada Vista Elementary School,261461001312,Forest Hills Public Schools,2614610,ADA,49301,ADA,49301,Yes participating without using any Provision or the CEO,457,,33
MN,Ada-Borup-West Elementary,270048005508,Ada-Borup-West Public Schools,2700480,ADA,56510,ADA,56510,Yes participating without using any Provision or the CEO,365,129,179
MN,Ada-Borup-West Secondary,270048005509,Ada-Borup-West Public Schools,2700480,ADA,56510,ADA,56510,Yes participating without using any Provision or the CEO,336,116,152
MN,ADAMS ELEMENTARY,270318000095,Anoka-Hennepin School District,2703180,COON RAPIDS,55433,COON RAPIDS,55433,Yes participating without using any Provision or the CEO,493,245,330
MN,ADAMS ELEMENTARY,271188000571,FERGUS FALLS PUBLIC SCHOOL DISTRICT,2711880,FERGUS FALLS,56537,FERGUS FALLS,56537,Yes participating without using any Provision or the CEO,293,106,124
MA,Adams Elementary School,250279000321,Boston,2502790,East Boston,02128,East Boston,02128,Yes under Community Eligibility Option (CEO),251,199,
MI,Adams Elementary School,263666008300,Zeeland Public Schools,2636660,ZEELAND,49464,ZEELAND,49464,Yes participating without using any Provision or the CEO,377,,100
MI,Adams Elementary School,262382006050,Midland Public Schools,2623820,MIDLAND,48642,MIDLAND,48642,Yes participating without using any Provision or the CEO,487,,142
MI,Adams Elementary School,260001003860,Sigel Township S/D #3F,2600010,BAD AXE,48413,BAD AXE,48413,Yes participating without using any Provision or the CEO,32,,9
MN,ADAMS MAGNET ELEMENTARY,273384001133,Saint Paul Public Schools,2733840,SAINT PAUL,55102,SAINT PAUL,55102,Yes under Community Eligibility Option (CEO),579,199,260
MI,Adams Middle School,260001503879,Wayne-Westland Community School District,2600015,WESTLAND,48186,WESTLAND,48186,Yes under Community Eligibility Option (CEO),607,,404
MA,Adams School,250477002804,Everett,2504770,Everett,02149,Everett,02149,Yes under Community Eligibility Option (CEO),163,113,
MI,AdamsYoung Building,260113908944,Lincoln-King Adams-Young Academy,2601139,DETROIT,48235,DETROIT,48235,Yes under Community Eligibility Option (CEO),468,,441
MI,Addams Elementary and ECC,263030002070,Royal Oak Schools,2630300,ROYAL OAK,48073,ROYAL OAK,48073,Yes participating without using any Provision or the CEO,443,,100
MI,Addison Elementary School,260192007996,Addison Community Schools,2601920,ADDISON,49220,ADDISON,49220,Yes under Community Eligibility Option (CEO),336,,194
MI,Addison High School,260192003923,Addison Community Schools,2601920,ADDISON,49220,ADDISON,49220,Yes under Community Eligibility Option (CEO),214,,91
MI,Addison Middle School,260192008311,Addison Community Schools,2601920,ADDISON,49220,ADDISON,49220,Yes under Community Eligibility Option (CEO),162,,84
MD,Adelphi Elementary,240051000965,Prince George's County Public Schools,2400510,Adelphi,20783,Adelphi,20783,Yes under Community Eligibility Option (CEO),477,252,420
MI,Adlai Stevenson Elementary School,263231006771,Southfield Public School District,2632310,SOUTHFIELD,48034,SOUTHFIELD,48034,Yes under Community Eligibility Option (CEO),498,,376
MI,Adlai Stevenson High School,263447007009,Utica Community Schools,2634470,STERLING HEIGHTS,48313,STERLING HEIGHTS,48313,Yes under Community Eligibility Option (CEO),1951,,1110
MI,Adlai Stevenson Middle School,260001503905,Wayne-Westland Community School District,2600015,WESTLAND,48186,WESTLAND,48186,Yes under Community Eligibility Option (CEO),749,,413
MI,Adrian Community High School,260195002061,Adrian Public Schools,2601950,ADRIAN,49221,ADRIAN,49221,Yes under Community Eligibility Option (CEO),49,,40
MN,Adrian Credit Recovery,270008605455,Region 6 and 8-SW/WC Service Coop,2700086,ADRIAN,56110,ADRIAN,56110,No,0,,
MN,ADRIAN ELEMENTARY,270273000055,ADRIAN PUBLIC SCHOOL DISTRICT,2702730,ADRIAN,56110,ADRIAN,56110,Yes participating without using any Provision or the CEO,297,75,114
MI,Adrian High School,260195003927,Adrian Public Schools,2601950,ADRIAN,49221,ADRIAN,49221,Yes under Community Eligibility Option (CEO),804,,491
MN,ADRIAN MIDDLE,270273003076,ADRIAN PUBLIC SCHOOL DISTRICT,2702730,ADRIAN,56110,ADRIAN,56110,Yes participating without using any Provision or the CEO,131,39,54
MN,ADRIAN SECONDARY,270273000056,ADRIAN PUBLIC SCHOOL DISTRICT,2702730,ADRIAN,56110,ADRIAN,56110,Yes participating without using any Provision or the CEO,157,40,53
MN,ADULT ACADEMICS,273178004585,ROBBINSDALE PUBLIC SCHOOL DISTRICT,2731780,CRYSTAL,55428,CRYSTAL,55428,Yes participating without using any Provision or the CEO,0,,
MI,Adult Transition Services,268070008765,Livingston ESA,2680700,HOWELL,48843,Howell,48843,Yes participating without using any Provision or the CEO,74,,24
MA,Advanced Community Experience Program,250708002882,Lunenburg,2507080,Lunenburg,01462,Lunenburg,01462,Yes participating without using any Provision or the CEO,7,,
MA,Advanced Math and Science Academy Charter School,250008501984,Advanced Math and Science Academy Charter (District),2500085,Marlborough,01752,Marlborough,01752,No,966,,
MI,Advanced Technology Academy,260025507882,Advanced Technology Academy,2600255,DEARBORN,48126,DEARBORN,48126,Yes under Community Eligibility Option (CEO),1217,,1135
MI,Advantage Alternative Program,261803000962,Hazel Park School District of the City of,2618030,HAZEL PARK,48030,HAZEL PARK,48030,Yes under Community Eligibility Option (CEO),190,,173
MN,AFSA Elementary,270018604854,AFSA HIGH SCHOOL,2700186,LITTLE CANADA,55117,LITTLE CANADA,55117,Yes participating without using any Provision or the CEO,143,79,93
MN,AFSA HIGH SCHOOL,270018603139,AFSA HIGH SCHOOL,2700186,VADNAIS HEIGHTS,55127,VADNAIS HEIGHTS,55127,Yes participating without using any Provision or the CEO,255,78,132
MN,AFTERSCHOOL PROGRAM,271023004330,DETROIT LAKES PUBLIC SCHOOL DIST.,2710230,DETROIT LAKES,56501,DETROIT LAKES,56501,No,0,,
MN,AFTON-LAKELAND ELEMENTARY,273819001654,Stillwater Area Public Schools,2738190,LAKELAND,55043,LAKELAND,55043,Yes participating without using any Provision or the CEO,457,56,77
MN,Agamim Classical Academy,270039404751,Agamim Classical Academy,2700394,EDINA,55410,EDINA,55410,Yes participating without using any Provision or the CEO,261,79,112
MA,Agawam Early Childhood Center,250180001499,Agawam,2501800,Agawam,01001,Agawam,01001,Yes participating without using any Provision or the CEO,150,71,
MA,Agawam High,250180000024,Agawam,2501800,Agawam,01001,Agawam,01001,Yes under Community Eligibility Option (CEO),1050,399,
MA,Agawam Junior High,250180000025,Agawam,2501800,Feeding Hills,01030,Feeding Hills,01030,Yes under Community Eligibility Option (CEO),551,226,
MI,AGBU AlexMarie Manoogian School,260010600688,AGBU Alex-Marie Manoogian School,2600106,SOUTHFIELD,48075,SOUTHFIELD,48075,Yes participating without using any Provision or the CEO,431,,282
MN,Ages 3-5 Early Childhood Special Ed,273381001792,South Washington County Schools,2733810,COTTAGE GROVE,55016,COTTAGE GROVE,55016,No,561,123,154
MS,AGRICOLA ELEMENTARY SCHOOL,280156000226,GEORGE CO SCHOOL DIST,2801560,LUCEDALE,39452,LUCEDALE,39452,Yes under Community Eligibility Option (CEO),555,93,555
MN,Aim Academy of Science & Technology,270046905436,Aim Academy of Science & Technology,2700469,MINNEAPOLIS,55407,MINNEAPOLIS,55407,Yes under Community Eligibility Option (CEO),169,158,169
MI,Airport Center for Education,260198008428,Airport Community Schools,2601980,CARLETON,48117,CARLETON,48117,Yes under Community Eligibility Option (CEO),60,,47
MI,Airport Middle College,260198008678,Airport Community Schools,2601980,CARLETON,48117,CARLETON,48117,Yes under Community Eligibility Option (CEO),9,,3
MI,Airport Senior High School,260198003939,Airport Community Schools,2601980,CARLETON,48117,CARLETON,48117,Yes under Community Eligibility Option (CEO),776,,380
MN,AITKIN ALTERNATIVE LEARNING PROGRAM,270276002789,AITKIN PUBLIC SCHOOL DISTRICT,2702760,AITKIN,56431,AITKIN,56431,No,12,7,9
MN,AITKIN SECONDARY SCHOOL,270276000057,AITKIN PUBLIC SCHOOL DISTRICT,2702760,AITKIN,56431,AITKIN,56431,Yes participating without using any Provision or the CEO,520,187,245
MS,AKIN ELEMENTARY SCHOOL,280162000236,GREENVILLE PUBLIC SCHOOLS,2801620,Greenville,38701,Greenville,38701,Yes under Community Eligibility Option (CEO),313,183,313
MN,AKIN ROAD ELEMENTARY,271182002205,FARMINGTON PUBLIC SCHOOL DISTRICT,2711820,FARMINGTON,55024,FARMINGTON,55024,Yes participating without using any Provision or the CEO,520,123,167
MI,AkronFairgrove Elem School,260201003945,Akron-Fairgrove Schools,2602010,AKRON,48701,AKRON,48701,Yes under Community Eligibility Option (CEO),176,,121
MI,AkronFairgrove JrSr High School,260201003946,Akron-Fairgrove Schools,2602010,FAIRGROVE,48733,Fairgrove,48733,Yes under Community Eligibility Option (CEO),171,,121
MI,AkronFairgrove Schools Academic Learning Center,260201009000,Akron-Fairgrove Schools,2602010,FAIRGROVE,48733,FAIRGROVE,48733,Yes participating without using any Provision or the CEO,0,,
MI,AL Holmes Academy of Blended Learning,260110304637,Detroit Public Schools Community District,2601103,DETROIT,48213,DETROIT,48213,Yes under Community Eligibility Option (CEO),391,,355
