st,sch_name,ncessch,lea_name,leaid,lcity,lzip,mcity,mzip,national_school_lunch_program,total_students,nslp_direct_certification,frl_eligible
OH,Abraham Lincoln School,390443005353,Maple Heights City,3904430,Maple Heights,44137,Maple Heights,44137,Yes under Community Eligibility Option (CEO),463,323,
PA,Academy at Palumbo,421899000962,Philadelphia City SD,4218990,Philadelphia,19147,Philadelphia,19147,Yes participating without using any Provision or the CEO,1188,,1185
OK,ACADEMY ES,401359000635,GUYMON,4013590,Guymon,73942,Guymon,73942,Yes participating without using any Provision or the CEO,429,257,388
OR,Academy for Character Education,411158001727,South Lane SD 45J3,4111580,Cottage Grove,97424,Cottage Grove,97424,No,298,,
OH,Academy for Multilingual Immersion Studies,390437504258,Cincinnati Public Schools,3904375,Cincinnati,45237,Cincinnati,45237,Yes under Community Eligibility Option (CEO),561,261,
OH,Academy for Urban Scholars Youngstown,390147205727,Academy for Urban Scholars Youngstown,3901472,Youngstown,44507,Youngstown,44507,Yes under Community Eligibility Option (CEO),316,148,
OR,Academy of Arts and Academics,411167001641,Springfield SD 19,4111670,Springfield,97477,Springfield,97477,Yes under Community Eligibility Option (CEO),239,82,145
OK,ACADEMY OF SEMINOLE CHARTER ES,400080302907,ACADEMY OF SEMINOLE (CHARTER),4000803,Seminole,74868,Seminole,74168,Yes participating without using any Provision or the CEO,162,83,122
OK,ACADEMY OF SEMINOLE CHARTER HS,400080302873,ACADEMY OF SEMINOLE (CHARTER),4000803,Seminole,74868,Seminole,74818,Yes participating without using any Provision or the CEO,60,26,37
OH,Academy Of World Languages School,390437504280,Cincinnati Public Schools,3904375,Cincinnati,45207,Cincinnati,45207,Yes under Community Eligibility Option (CEO),548,277,
PA,Academy Park HS,422240006516,Southeast Delco SD,4222400,Sharon Hill,19079,Sharon Hill,19079,Yes under Community Eligibility Option (CEO),1286,,1286
RI,Achievement First Envision Ele,440002100539,Achievement First Rhode Island,4400021,Providence,02909,Providence,02909,Yes participating without using any Provision or the CEO,357,165,165
RI,Achievement First Iluminar,440002100495,Achievement First Rhode Island,4400021,Cranston,02920,Cranston,02920,Yes participating without using any Provision or the CEO,470,195,195
RI,Achievement First Promesa,440002100533,Achievement First Rhode Island,4400021,Providence,02907,Providence,02907,Yes participating without using any Provision or the CEO,447,206,240
RI,Achievement First Providence,440002100486,Achievement First Rhode Island,4400021,Providence,02909,Providence,02909,Yes participating without using any Provision or the CEO,461,204,260
RI,Achievement First Providence H,440002100538,Achievement First Rhode Island,4400021,Providence,02909,Providence,02909,Yes participating without using any Provision or the CEO,298,109,109
PA,Achievement House CS,420012800843,Achievement House CS,4200128,Exton,19341,Exton,19341,No,1083,,689
OH,AchievePoint Career Academy - Cincinnati,390160205984,AchievePoint Career Academy - Cincinnati,3901602,Cincinnati,45238,Cincinnati,45238,No,244,,
OK,ACHILLE ES,400237000001,ACHILLE,4002370,Achille,74720,Achille,74720,Yes participating without using any Provision or the CEO,231,118,169
OK,ACHILLE HS,400237000002,ACHILLE,4002370,Achille,74720,Achille,74720,Yes participating without using any Provision or the CEO,69,37,47
PA,Acmetonia El Sch,420219005296,Allegheny Valley SD,4202190,Cheswick,15024,Cheswick,15024,Yes under Community Eligibility Option (CEO),467,,467
PA,Ad Prima CS,420012900846,Ad Prima CS,4200129,Philadelphia,19151,Philadelphia,19151,Yes under Community Eligibility Option (CEO),578,,
OH,Ada Bulldog Academy,390451806088,Ada Exempted Village,3904518,Ada,45810,Ada,45810,No,0,,
OK,ADA EC CTR,400243000005,ADA,4002430,Ada,74820,Ada,74820,Yes participating without using any Provision or the CEO,360,224,264
OH,Ada Elementary School,390451802112,Ada Exempted Village,3904518,Ada,45810,Ada,45810,No,471,,
OH,Ada High School,390451802113,Ada Exempted Village,3904518,Ada,45810,Ada,45810,Yes participating without using any Provision or the CEO,396,,359
OK,ADA HS,400243000003,ADA,4002430,Ada,74820,Ada,74820,Yes participating without using any Provision or the CEO,546,228,305
OK,ADA JHS,400243000725,ADA,4002430,Ada,74820,Ada,74820,Yes participating without using any Provision or the CEO,581,320,388
OK,ADAIR HS,400246000009,ADAIR,4002460,Adair,74330,Adair,74330,Yes participating without using any Provision or the CEO,286,103,155
OK,ADAIR MS,400246000010,ADAIR,4002460,Adair,74330,Adair,74330,Yes participating without using any Provision or the CEO,251,108,166
PA,Adaire Alexander Sch,421899006524,Philadelphia City SD,4218990,Philadelphia,19125,Philadelphia,19125,Yes under Community Eligibility Option (CEO),416,,416
PA,Adams County Technical Institute,420090507684,Adams County Technical Institute,4200905,Gettysburg,17325,Gettysburg,17325,No,6,,
OR,Adams Elementary School,410348000032,Corvallis SD 509J,4103480,Corvallis,97333,Corvallis,97333,Yes participating without using any Provision or the CEO,358,99,158
OR,Adams Elementary School,410474000530,Eugene SD 4J,4104740,Eugene,97405,Eugene,97405,Yes under Community Eligibility Option (CEO),396,114,288
OK,ADAMS ES,401092000506,ENID,4010920,Enid,73701,Enid,73701,Yes participating without using any Provision or the CEO,340,293,331
OK,ADAMS ES,402277001112,OKLAHOMA CITY,4022770,Oklahoma City,73119,Oklahoma City,73119,Yes under Community Eligibility Option (CEO),387,331,384
OK,ADAMS ES,402172001068,NORMAN,4021720,Norman,73069,Norman,73069,Yes participating without using any Provision or the CEO,507,322,371
PA,Adamstown El Sch,420627002510,Cocalico SD,4206270,Adamstown,19501,Adamstown,19501,Yes participating without using any Provision or the CEO,410,,170
OH,Adamsville Elementary School,390488703434,Tri-Valley Local,3904887,Adamsville,43802,Adamsville,43802,Yes participating without using any Provision or the CEO,271,,135
OH,Addaville Elementary School,390656804128,Gallia County Local,3906568,Gallipolis,45631,Gallipolis,45631,Yes under Community Eligibility Option (CEO),320,127,
OR,Adel Elementary School,410099000524,Adel SD 21,4100990,Adel,97620,Adel,97620,No,10,,
OK,ADELAIDE LEE ES,402277001154,OKLAHOMA CITY,4022770,Oklahoma City,73109,Oklahoma City,73109,Yes under Community Eligibility Option (CEO),555,469,551
OH,Adena Elementary School,390461102435,Lakota Local,3904611,West Chester,45069,West Chester,45069,Yes participating without using any Provision or the CEO,697,,312
OH,Adena Elementary School,390494903613,Adena Local,3904949,Frankfort,45628,Frankfort,45628,Yes participating without using any Provision or the CEO,563,,560
OH,Adena High School,390494903611,Adena Local,3904949,Frankfort,45628,Frankfort,45628,No,306,,
OH,Adena Middle School,390494901451,Adena Local,3904949,Frankfort,45628,Frankfort,45628,No,279,,
OH,Adlai Stevenson School,390437800413,Cleveland Municipal,3904378,Cleveland,44122,Cleveland,44122,Yes under Community Eligibility Option (CEO),374,265,
OH,Admiral King Elementary School,390442601193,Lorain City,3904426,Lorain,44052,Lorain,44052,Yes under Community Eligibility Option (CEO),268,164,
PA,Admiral Peary Area Vocational-Technical School,428012007053,Admiral Peary Area Vocational-Technical School,4280120,Ebensburg,15931,Ebensburg,15931,No,19,,16
OR,Adrian Elementary School,410102000755,Adrian SD 61,4101020,Adrian,97901,Adrian,97901,Yes participating without using any Provision or the CEO,191,49,105
OH,Adrian Elementary School,390447901642,South Euclid-Lyndhurst City,3904479,South Euclid,44121,South Euclid,44121,Yes participating without using any Provision or the CEO,271,,175
OR,Adrian High School,410102000756,Adrian SD 61,4101020,Adrian,97901,Adrian,97901,Yes participating without using any Provision or the CEO,88,18,36
OR,Adrienne C. Nelson High School,410883001898,North Clackamas SD 12,4108830,Happy Valley,97015,Happy Valley,97015,Yes participating without using any Provision or the CEO,1430,113,499
OH,Aerospace & Natural Science Academy of Toledo,390449010882,Toledo City,3904490,Toledo,43615,Toledo,43615,No,327,,
RI,AF Iluminar Mayoral Middle Sch,440002100527,Achievement First Rhode Island,4400021,Cranston,02920,Cranston,02920,Yes participating without using any Provision or the CEO,401,156,156
RI,AF Providence Mayoral Middle,440002100515,Achievement First Rhode Island,4400021,Providence,02909,Providence,02909,Yes participating without using any Provision or the CEO,405,178,231
PA,Afton El Sch,421884000303,Pennsbury SD,4218840,Yardley,19067,Yardley,19067,Yes participating without using any Provision or the CEO,502,,91
OK,AFTON ES,400252000013,AFTON,4002520,Afton,74331,Afton,74331,Yes under Provision 2,298,207,251
OK,AFTON HS,400252000014,AFTON,4002520,Afton,74331,Afton,74331,Yes under Provision 2,151,87,109
RI,Agnes B. Hennessey School,440033000091,East Providence,4400330,East Providence,02914,East Providence,02914,Yes participating without using any Provision or the CEO,255,84,153
RI,Agnes E. Little School,440084000187,Pawtucket,4400840,Pawtucket,02860,Pawtucket,02860,Yes under Community Eligibility Option (CEO),330,140,226
OR,Agnes Stewart Middle School,411167000977,Springfield SD 19,4111670,Springfield,97478,Springfield,97478,Yes under Community Eligibility Option (CEO),447,235,286
PA,Agora Cyber CS,420014000896,Agora Cyber CS,4200140,King of Prussia,19406,King of Prussia,19406,No,4432,,1764
OK,AGRA ES,400255000015,AGRA,4002550,Agra,74824,Agra,74824,Yes participating without using any Provision or the CEO,190,107,146
OK,AGRA HS,400255000016,AGRA,4002550,Agra,74824,Agra,74824,Yes participating without using any Provision or the CEO,63,28,44
OK,AGRA JHS,400255002852,AGRA,4002550,Agra,74824,Agra,74824,Yes participating without using any Provision or the CEO,36,19,29
OR,Aiken Elementary School,410927000741,Ontario SD 8C,4109270,Ontario,97914,Ontario,97914,Yes under Community Eligibility Option (CEO),264,152,266
OH,Aiken New Tech High School,390437504417,Cincinnati Public Schools,3904375,Cincinnati,45224,Cincinnati,45224,Yes under Community Eligibility Option (CEO),1195,811,
OH,AIM Academy @ Belden,390437105973,Canton City,3904371,Canton,44704,Canton,44704,Yes under Community Eligibility Option (CEO),277,194,
OR,Ainsworth Elementary School,411004000866,Portland SD 1J,4110040,Portland,97201,Portland,97201,Yes participating without using any Provision or the CEO,585,43,83
OH,Akron Alternative Academy,390434805266,Akron City,3904348,Akron,44301,Akron,44301,Yes under Community Eligibility Option (CEO),107,62,
OH,Akron Career Tech High School,390163106180,Akron Career Tech High School,3901631,Akron,44301,Akron,44301,Yes under Community Eligibility Option (CEO),83,22,
OH,Akron Early College High School,390434805431,Akron City,3904348,Akron,44308,Akron,44325,Yes under Community Eligibility Option (CEO),375,101,
PA,Akron El Sch,420927002564,Ephrata Area SD,4209270,Akron,17501,Akron,17501,Yes participating without using any Provision or the CEO,292,,193
OH,Akron Preparatory School,390150305726,Akron Preparatory School,3901503,Akron,44305,Akron,44305,Yes under Community Eligibility Option (CEO),378,230,
OH,Akron STEM High School,390434805731,Akron City,3904348,Akron,44308,Akron,44308,Yes under Community Eligibility Option (CEO),329,78,
OH,Akros Middle School,390142805651,Akros Middle School,3901428,Akron,44304,Akron,44304,Yes under Community Eligibility Option (CEO),124,70,
OH,AkroTech High School,391005010868,AkroTech High School,3910050,Akron,44304,Akron,44304,Yes participating without using any Provision or the CEO,49,,35
OR,Al Kennedy High School,411158001390,South Lane SD 45J3,4111580,Cottage Grove,97424,Cottage Grove,97424,Yes under Community Eligibility Option (CEO),84,81,55
OR,Alameda Elementary School,410927000739,Ontario SD 8C,4109270,Ontario,97914,Ontario,97914,Yes under Community Eligibility Option (CEO),339,243,342
OR,Alameda Elementary School,411004000867,Portland SD 1J,4110040,Portland,97212,Portland,97212,No,521,,
RI,Alan Shawn Feinstein MS of Cov,440021000465,Coventry,4400210,Coventry,02816,Coventry,02816,Yes participating without using any Provision or the CEO,974,139,295
OR,Albany Options School,410112001577,Greater Albany Public SD 8J,4101120,Albany,97322,Albany,97322,Yes under Community Eligibility Option (CEO),168,165,94
OH,Albert Bushnell Hart,390437800462,Cleveland Municipal,3904378,Cleveland,44105,Cleveland,44105,Yes under Community Eligibility Option (CEO),237,180,
OH,Albert Chapman Elementary School,390470204364,Dublin City,3904702,Powell,43065,Powell,43065,Yes participating without using any Provision or the CEO,523,,133
OH,Albert Einstein Academy for Letters Arts and Sciences-Ohio,390153905804,Albert Einstein Academy for Letters Arts and Sciences-Ohio,3901539,Strongsville,44149,Independence,44131,No,329,,
PA,Albert Gallatin Area SHS,420210006001,Albert Gallatin Area SD,4202100,Uniontown,15401,Uniontown,15401,Yes under Community Eligibility Option (CEO),956,,965
PA,Albert Gallatin North MS,420210000407,Albert Gallatin Area SD,4202100,McClellandtown,15458,McClellandtown,15458,Yes under Community Eligibility Option (CEO),371,,371
PA,Albert Gallatin South MS,420210000408,Albert Gallatin Area SD,4202100,Point Marion,15474,Point Marion,15474,Yes under Community Eligibility Option (CEO),327,,327
OR,Alberta Rider Elementary School,411224001668,Tigard-Tualatin SD 23J,4112240,Tigard,97224,Tigard,97224,Yes participating without using any Provision or the CEO,387,79,131
OK,ALBION PUBLIC SCHOOL,400258000017,ALBION,4002580,Albion,74521,Albion,74521,Yes under Community Eligibility Option (CEO),39,26,34
PA,Alburtis El Sch,420855002799,East Penn SD,4208550,Alburtis,18011,Alburtis,18011,Yes participating without using any Provision or the CEO,363,,132
OH,Alcott Elementary School,390450404565,Westerville City,3904504,Westerville,43082,Westerville,43082,Yes participating without using any Provision or the CEO,528,,115
OK,ALCOTT MS,402172002117,NORMAN,4021720,Norman,73069,Norman,73069,Yes participating without using any Provision or the CEO,712,315,382
PA,Aldan El Sch,422639006509,William Penn SD,4226390,Aldan,19018,Aldan,19018,Yes under Community Eligibility Option (CEO),234,,234
OR,Alder Creek Middle School,410883004189,North Clackamas SD 12,4108830,Milwaukie,97267,Milwaukie,97267,Yes participating without using any Provision or the CEO,831,221,575
OR,Alder Elementary School,411052000997,Reynolds SD 7,4110520,Portland,97233,Portland,97233,Yes under Community Eligibility Option (CEO),377,324,269
OK,ALEX ES,400267000019,ALEX,4002670,Alex,73002,Alex,73002,Yes under Community Eligibility Option (CEO),211,107,148
OK,ALEX HS,400267029673,ALEX,4002670,Alex,73002,Alex,73002,Yes participating without using any Provision or the CEO,90,34,57
OH,Alexander Elementary School,390459002377,Alexander Local,3904590,Albany,45710,Albany,45710,No,704,,
OK,ALEXANDER ES,400849000358,COMMERCE,4008490,COMMERCE,74339,COMMERCE,74339,Yes participating without using any Provision or the CEO,468,305,400
OH,Alexander Jr. / Sr. High School,390459002378,Alexander Local,3904590,Albany,45710,Albany,45710,Yes participating without using any Provision or the CEO,728,,693
OH,Alfred Benesch,390437800434,Cleveland Municipal,3904378,Cleveland,44104,Cleveland,44104,No,234,,
RI,Alfred Lima Sr. El School,440090000124,Providence,4400900,Providence,02907,Providence,02907,Yes under Community Eligibility Option (CEO),645,354,564
OR,Alice Ott Middle School,410394001028,David Douglas SD 40,4103940,Portland,97236,Portland,97236,Yes under Community Eligibility Option (CEO),582,350,444
OK,ALINE-CLEO ES,400272000022,ALINE-CLEO,4002720,Cleo Springs,73729,Cleo Springs,73729,Yes participating without using any Provision or the CEO,78,43,63
OK,ALINE-CLEO HS,400272000023,ALINE-CLEO,4002720,Aline,73716,Aline,73716,Yes participating without using any Provision or the CEO,37,14,28
PA,Aliquippa El Sch,420213000615,Aliquippa SD,4202130,Aliquippa,15001,Aliquippa,15001,Yes under Community Eligibility Option (CEO),462,,3
PA,Aliquippa JSHS,420213007336,Aliquippa SD,4202130,Aliquippa,15001,Aliquippa,15001,Yes under Community Eligibility Option (CEO),430,,3
PA,Allegheny-Clarion Valley Elem,420231000208,Allegheny-Clarion Valley SD,4202310,Foxburg,16036,Foxburg,16036,Yes participating without using any Provision or the CEO,315,,160
PA,Allegheny-Clarion Valley HS,420231004664,Allegheny-Clarion Valley SD,4202310,Foxburg,16036,Foxburg,16036,Yes participating without using any Provision or the CEO,275,,149
OR,Allen Dale Elementary School,410591000457,Grants Pass SD 7,4105910,Grants Pass,97527,Grants Pass,97527,Yes under Community Eligibility Option (CEO),384,197,279
PA,Allen Dr Ethel Sch,421899005292,Philadelphia City SD,4218990,Philadelphia,19132,Philadelphia,19132,Yes under Community Eligibility Option (CEO),329,,329
OH,Allen East Elementary School,390457502332,Allen East Local,3904575,Harrod,45850,Harrod,45850,No,467,,
OH,Allen East High School,390457502331,Allen East Local,3904575,Harrod,45850,Harrod,45850,Yes participating without using any Provision or the CEO,258,,255
OH,Allen East Middle School,390457505882,Allen East Local,3904575,Harrod,45850,Harrod,45850,No,333,,
OK,ALLEN ES,400276000024,ALLEN,4002760,Allen,74825,Allen,74825,Yes participating without using any Provision or the CEO,313,124,261
PA,Allen Ethan Sch,421899003758,Philadelphia City SD,4218990,Philadelphia,19149,Philadelphia,19149,Yes under Community Eligibility Option (CEO),912,,912
OK,ALLEN HS,400276000025,ALLEN,4002760,Allen,74825,Allen,74825,Yes participating without using any Provision or the CEO,127,49,105
PA,Allen MS,422583001741,West Shore SD,4225830,Camp Hill,17011,Camp Hill,17011,Yes participating without using any Provision or the CEO,525,,205
OK,ALLEN-BOWDEN PUBLIC SCHOOL,400279000027,ALLEN-BOWDEN,4002790,Tulsa,74131,Tulsa,74131,Yes participating without using any Provision or the CEO,295,218,269
OH,Alliance Academy of Cincinnati,390013004180,Alliance Academy of Cincinnati,3900130,Cincinnati,45207,Cincinnati,45207,Yes under Community Eligibility Option (CEO),354,351,
OR,Alliance Charter Academy,410933001725,Oregon City SD 62,4109330,Oregon City,97045,Oregon City,97045,No,381,,
OH,Alliance Community Schools Inc. dba Dayton Leadership Acade,390008303762,Alliance Community Schools Inc. dba Dayton Leadership Acade,3900083,Dayton,45402,Dayton,45402,Yes under Community Eligibility Option (CEO),481,349,
OH,Alliance Early Learning School,390434900069,Alliance City,3904349,Alliance,44601,Alliance,44601,Yes under Community Eligibility Option (CEO),398,94,
OH,Alliance Elementary School at Rockhill,390434904191,Alliance City,3904349,Alliance,44601,Alliance,44601,Yes under Community Eligibility Option (CEO),378,251,
PA,Alliance for Progress CS,420003900398,Alliance for Progress CS,4200039,Philadelphia,19121,Philadelphia,19121,Yes under Community Eligibility Option (CEO),634,,626
OH,Alliance High School,390434900064,Alliance City,3904349,Alliance,44601,Alliance,44601,Yes under Community Eligibility Option (CEO),957,405,
OR,Alliance High School,411004001652,Portland SD 1J,4110040,Portland,97211,Portland,97211,Yes under Community Eligibility Option (CEO),193,138,129
OH,Alliance Intermediate School @ Northside,390434904190,Alliance City,3904349,Alliance,44601,Alliance,44601,Yes under Community Eligibility Option (CEO),420,222,
OH,Alliance Middle School,390434904189,Alliance City,3904349,Alliance,44601,Alliance,44601,Yes under Community Eligibility Option (CEO),573,374,
OH,Alliance Preschool,390434910879,Alliance City,3904349,Alliance,44601,Alliance,44601,No,231,,
PA,Allison Park El Sch,420573004234,Chartiers-Houston SD,4205730,Houston,15342,Houston,15342,Yes participating without using any Provision or the CEO,694,,256
PA,Alloway Creek El Sch,421398007637,Littlestown Area SD,4213980,Littlestown,17340,Littlestown,17340,Yes participating without using any Provision or the CEO,780,,309
OH,Almira,390437800417,Cleveland Municipal,3904378,Cleveland,44102,Cleveland,44102,Yes under Community Eligibility Option (CEO),508,256,
OK,ALMOR WEST ES,401725000799,LAWTON,4017250,Lawton,73505,Lawton,73505,Yes participating without using any Provision or the CEO,266,168,233
OR,Aloha High School,410192001239,Beaverton SD 48J,4101920,Beaverton,97078,Beaverton,97078,Yes under Community Eligibility Option (CEO),1633,634,1058
OR,Aloha-Huber Park School,410192001204,Beaverton SD 48J,4101920,Beaverton,97078,Beaverton,97078,Yes under Community Eligibility Option (CEO),910,430,606
OH,Alpine Elementary School,390438000582,Columbus City Schools District,3904380,Columbus,43229,Columbus,43229,Yes under Community Eligibility Option (CEO),323,126,
OR,Alsea Charter School,410120000019,Alsea SD 7J,4101200,Alsea,97324,Alsea,97324,Yes under Community Eligibility Option (CEO),281,278,161
OH,Alternative Education Academy,390020304727,Alternative Education Academy,3900203,Independence,44131,Independence,44131,No,6486,,
OH,Alton Darby Elementary School,390470104609,Hilliard City,3904701,Hilliard,43026,Hilliard,43026,Yes participating without using any Provision or the CEO,522,,148
OH,Alton Hall Elementary School,390448001654,South-Western City,3904480,Galloway,43119,Galloway,43119,Yes participating without using any Provision or the CEO,515,,327
PA,Altoona Area HS,420234000913,Altoona Area SD,4202340,Altoona,16602,Altoona,16602,Yes participating without using any Provision or the CEO,2246,,2243
PA,Altoona Area Jr HS,420234006850,Altoona Area SD,4202340,Altoona,16602,Altoona,16602,Yes participating without using any Provision or the CEO,1614,,1611
OK,ALTUS EARLY CHILDHOOD CENTER,400285000039,ALTUS,4002850,Altus,73521,Altus,73521,Yes under Community Eligibility Option (CEO),421,302,351
OK,ALTUS ES,400285000037,ALTUS,4002850,Altus,73521,Altus,73521,Yes under Community Eligibility Option (CEO),399,274,322
OK,ALTUS HS,400285000030,ALTUS,4002850,Altus,73521,Altus,73521,Yes participating without using any Provision or the CEO,974,470,579
OK,ALTUS INTERMEDIATE SCHOOL,400285002365,ALTUS,4002850,Altus,73521,Altus,73521,Yes under Community Eligibility Option (CEO),495,286,346
OK,ALTUS JHS,400285000036,ALTUS,4002850,Altus,73521,Altus,73521,Yes under Community Eligibility Option (CEO),507,294,366
OK,ALTUS PRIMARY SCHOOL,400285000035,ALTUS,4002850,Altus,73521,Altus,73521,Yes under Community Eligibility Option (CEO),444,331,374
OH,Alum Creek Elementary School,390467600646,Olentangy Local,3904676,Lewis Center,43035,Lewis Center,43035,Yes participating without using any Provision or the CEO,670,,129
OK,ALVA HS,400288000042,ALVA,4002880,Alva,73717,Alva,73717,Yes participating without using any Provision or the CEO,276,87,121
OK,ALVA MS,400288000041,ALVA,4002880,Alva,73717,Alva,73717,Yes participating without using any Provision or the CEO,238,101,136
PA,Amanda E Stout El Sch,422004000840,Reading SD,4220040,Reading,19602,Reading,19602,Yes under Community Eligibility Option (CEO),738,,738
OH,Amanda Elementary School,390444001317,Middletown City,3904440,Middletown,45044,Middletown,45044,Yes under Community Eligibility Option (CEO),377,295,
OH,Amanda-Clearcreek Elementary School,390468402671,Amanda-Clearcreek Local,3904684,Amanda,43102,Amanda,43102,No,364,,
OH,Amanda-Clearcreek High School,390468402672,Amanda-Clearcreek Local,3904684,Amanda,43102,Amanda,43102,Yes participating without using any Provision or the CEO,428,,392
OH,Amanda-Clearcreek Middle School,390468400919,Amanda-Clearcreek Local,3904684,Amanda,43102,Amanda,43102,No,315,,
OH,Amanda-Clearcreek Primary School,390468402673,Amanda-Clearcreek Local,3904684,Amanda,43102,Amanda,43102,Yes participating without using any Provision or the CEO,441,,178
OK,AMBER-POCASSET ES,400291000046,AMBER-POCASSET,4002910,Amber,73079,Amber,73004,Yes participating without using any Provision or the CEO,215,99,127
OK,AMBER-POCASSET HS,400291029680,AMBER-POCASSET,4002910,Amber,73004,Amber,73004,Yes participating without using any Provision or the CEO,136,43,77
OK,AMBER-POCASSET MS,400291000047,AMBER-POCASSET,4002910,Amber,73004,Amber,73004,Yes participating without using any Provision or the CEO,53,17,25
PA,Ambridge Area HS,420244006555,Ambridge Area SD,4202440,Ambridge,15003,Ambridge,15003,Yes under Community Eligibility Option (CEO),693,,693
PA,Ambridge Area MS,420244000633,Ambridge Area SD,4202440,Freedom,15042,Freedom,15042,Yes under Community Eligibility Option (CEO),475,,475
OH,Amelia Elementary School,390463502520,West Clermont Local,3904635,Amelia,45102,Amelia,45102,Yes participating without using any Provision or the CEO,705,,351
OH,Amesville Elementary School,390459102381,Federal Hocking Local,3904591,Amesville,45711,Amesville,45711,Yes participating without using any Provision or the CEO,194,,142
OH,Amherst Elementary School,390498503714,Jackson Local,3904985,Massillon,44646,Massillon,44646,Yes participating without using any Provision or the CEO,458,,197
OH,Amherst Junior High School,390451902119,Amherst Exempted Village,3904519,Amherst,44001,Amherst,44001,Yes participating without using any Provision or the CEO,856,,309
OR,Amity Creek Elementary School,410198000607,Bend-LaPine Administrative SD 1,4101980,Bend,97701,Bend,97701,Yes participating without using any Provision or the CEO,142,14,31
OH,Amity Elementary School,390438500833,Deer Park Community City,3904385,Cincinnati,45236,Cincinnati,45236,Yes participating without using any Provision or the CEO,589,,286
OR,Amity Elementary School,410123001260,Amity SD 4J,4101230,Amity,97101,Amity,97101,Yes participating without using any Provision or the CEO,319,96,174
OR,Amity High School,410123001263,Amity SD 4J,4101230,Amity,97101,Amity,97101,Yes participating without using any Provision or the CEO,256,58,114
OR,Amity Middle School,410123001320,Amity SD 4J,4101230,Amity,97101,Amity,97101,Yes participating without using any Provision or the CEO,176,58,91
